"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"13","BR","BRMS",2651235,0,0,0,0,20,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"15","BR","BRPA",8175113,0.11,0.11,0.05,0.05,100,0.11,0.11,0.05,0.05,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"16","BR","BRPB",3972202,0,0,0.5,0.5,10,0,0,0.5,0.5,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"17","BR","BRPE",9345173,0,0,0,0,80,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"18","BR","BRPI",3204028,0,0,0,0,7,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"19","BR","BRPR",11163018,0,0,0,0,20,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"20","BR","BRRJ",16550024,0.166666666666667,0.166666666666667,0,0,60,0.166666666666667,0.166666666666667,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"21","BR","BRRN",3442175,0.08,0.08,0,0,100,0.08,0.08,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"24","BR","BRRS",11247972,0,0,0,0,4,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"25","BR","BRSC",6819190,0,0,0,0,15,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"26","BR","BRSE",2242937,0.075,0.075,0.015,0.015,200,0.075,0.075,0.015,0.015,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"27","BR","BRSP",44396484,0.01,0.01,0,0,100,0.01,0.01,0,0,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
"28","BR","BRTO",1515126,0.11,0.11,0.03,0.03,100,0.11,0.11,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0485287260100312,0.0485287260100312,1422,0.0151322094268309,0.0151322094268309,1422,0.0551956953917637,0.0551956953917637,0.014137977532821,0.014137977532821
